"Order ID","Year","Order Date","Ship Date","shipment days","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2014-168228","2014","4/28/2014","4/30/2014","2","First Class","AP-10915","Arthur Prichep","Consumer","United States","Los Angeles","California","90045","West","OFF-AR-10000390","Office Supplies","Art","Newell Chalk Holder","12","3","0","6"
"CA-2014-168228","2014","4/28/2014","4/30/2014","2","First Class","AP-10915","Arthur Prichep","Consumer","United States","Los Angeles","California","90045","West","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners","47","2","0","12"
"CA-2013-102162","2013","9/12/2013","9/17/2013","5","Standard Class","JF-15565","Jill Fjeld","Consumer","United States","Newport News","Virginia","23602","South","TEC-CO-10001943","Technology","Copiers","Canon PC-428 Personal Copier","1,600","8","0","752"
"CA-2013-102162","2013","9/12/2013","9/17/2013","5","Standard Class","JF-15565","Jill Fjeld","Consumer","United States","Newport News","Virginia","23602","South","OFF-EN-10002312","Office Supplies","Envelopes","#10 Self-Seal White Envelopes","11","1","0","5"
"CA-2014-130141","2014","10/23/2014","10/25/2014","2","Second Class","HA-14905","Helen Abelman","Consumer","United States","Fort Collins","Colorado","80525","West","OFF-BI-10000831","Office Supplies","Binders","Storex Flexible Poly Binders with Double Pockets","3","4","0.7","-3"
"CA-2014-130141","2014","10/23/2014","10/25/2014","2","Second Class","HA-14905","Helen Abelman","Consumer","United States","Fort Collins","Colorado","80525","West","FUR-CH-10000749","Furniture","Chairs","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","579","4","0.2","-29"
"CA-2012-147501","2012","8/2/2012","8/6/2012","4","Standard Class","Co-12640","Corey-Lock","Consumer","United States","Seattle","Washington","98105","West","OFF-BI-10002003","Office Supplies","Binders","Ibico Presentation Index for Binding Systems","6","2","0.2","2"
"CA-2012-147501","2012","8/2/2012","8/6/2012","4","Standard Class","Co-12640","Corey-Lock","Consumer","United States","Seattle","Washington","98105","West","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","558","2","0.2","42"
"CA-2013-143910","2013","8/13/2013","8/17/2013","4","Standard Class","BC-11125","Becky Castell","Home Office","United States","New York City","New York","10011","East","FUR-CH-10000225","Furniture","Chairs","Global Geo Office Task Chair, Gray","146","2","0.1","-8"
"CA-2011-146885","2011","5/30/2011","6/5/2011","6","Standard Class","EB-13840","Ellis Ballard","Corporate","United States","Richmond","Virginia","23223","South","OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","14","3","0","6"
"CA-2013-139556","2013","4/27/2013","5/2/2013","5","Standard Class","DB-13360","Dennis Bolton","Home Office","United States","New York City","New York","10009","East","FUR-CH-10004983","Furniture","Chairs","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","435","3","0.1","63"
"CA-2014-129357","2014","5/15/2014","5/20/2014","5","Standard Class","KB-16585","Ken Black","Corporate","United States","Seattle","Washington","98103","West","OFF-PA-10003228","Office Supplies","Paper","Xerox 1917","440","9","0","207"
"CA-2014-129357","2014","5/15/2014","5/20/2014","5","Standard Class","KB-16585","Ken Black","Corporate","United States","Seattle","Washington","98103","West","OFF-SU-10004498","Office Supplies","Supplies","Martin-Yale Premier Letter Opener","64","5","0","2"
"CA-2014-150987","2014","4/9/2014","4/13/2014","4","Standard Class","AH-10120","Adrian Hane","Home Office","United States","San Francisco","California","94110","West","OFF-PA-10001878","Office Supplies","Paper","Xerox 1891","245","5","0","115"
"CA-2014-150987","2014","4/9/2014","4/13/2014","4","Standard Class","AH-10120","Adrian Hane","Home Office","United States","San Francisco","California","94110","West","OFF-PA-10002923","Office Supplies","Paper","Xerox 1942","196","4","0","98"
"CA-2014-132647","2014","2/18/2014","2/24/2014","6","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Perth Amboy","New Jersey","8861","East","OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","12","2","0","6"
"CA-2014-132647","2014","2/18/2014","2/24/2014","6","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Perth Amboy","New Jersey","8861","East","OFF-ST-10003123","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","166","5","0","40"
"CA-2014-159107","2014","6/25/2014","6/27/2014","2","Second Class","KT-16480","Kean Thornton","Consumer","United States","San Francisco","California","94110","West","OFF-FA-10001332","Office Supplies","Fasteners","Acco Banker's Clasps, 5 3/4""-Long","3","1","0","1"
"CA-2011-160738","2011","5/5/2011","5/10/2011","5","Standard Class","KH-16330","Katharine Harms","Corporate","United States","Freeport","Illinois","61032","Central","OFF-ST-10003442","Office Supplies","Storage","Eldon Portable Mobile Manager","45","2","0.2","4"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-AR-10001468","Office Supplies","Art","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","60","2","0.2","14"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-AP-10003266","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","24","2","0.2","7"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-PA-10002230","Office Supplies","Paper","Xerox 1897","8","2","0.2","3"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-AP-10003622","Office Supplies","Appliances","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack","18","7","0.2","2"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-AC-10001542","Technology","Accessories","SanDisk Cruzer 16 GB USB Flash Drive","28","3","0.2","0"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","844","6","0.3","-36"
"CA-2012-112130","2012","5/3/2012","5/7/2012","4","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-ST-10000563","Office Supplies","Storage","Fellowes Bankers Box Stor/Drawer Steel Plus","77","3","0.2","-10"
"CA-2013-111409","2013","9/19/2013","9/23/2013","4","Standard Class","PO-18850","Patrick O'Brill","Consumer","United States","Jacksonville","Florida","32216","South","OFF-LA-10002787","Office Supplies","Labels","Avery 480","3","1","0.2","1"
"CA-2013-116232","2013","9/23/2013","9/27/2013","4","Standard Class","AC-10450","Amy Cox","Consumer","United States","Pembroke Pines","Florida","33024","South","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","8","9","0.7","-6"
"CA-2013-116232","2013","9/23/2013","9/27/2013","4","Standard Class","AC-10450","Amy Cox","Consumer","United States","Pembroke Pines","Florida","33024","South","OFF-LA-10001158","Office Supplies","Labels","Avery Address/Shipping Labels for Typewriters, 4"" x 2""","17","2","0.2","6"
"CA-2013-116547","2013","1/10/2013","1/17/2013","7","Standard Class","KB-16585","Ken Black","Corporate","United States","Seattle","Washington","98115","West","FUR-FU-10000076","Furniture","Furnishings","24-Hour Round Wall Clock","80","4","0","34"
"CA-2013-116547","2013","1/10/2013","1/17/2013","7","Standard Class","KB-16585","Ken Black","Corporate","United States","Seattle","Washington","98115","West","TEC-AC-10002335","Technology","Accessories","Logitech Media Keyboard K200","70","2","0","13"
"US-2014-133200","2014","5/7/2014","5/12/2014","5","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-BI-10002827","Office Supplies","Binders","Avery Durable Poly Binders","11","10","0.8","-19"
"US-2014-133200","2014","5/7/2014","5/12/2014","5","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Fort Worth","Texas","76106","Central","FUR-BO-10001601","Furniture","Bookcases","Sauder Mission Library with Doors, Fruitwood Finish","623","7","0.32","-119"
"US-2014-133200","2014","5/7/2014","5/12/2014","5","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-ST-10001932","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files","773","5","0.2","-58"
"CA-2013-133550","2013","8/1/2013","8/7/2013","6","Standard Class","KL-16645","Ken Lonsdale","Consumer","United States","Detroit","Michigan","48205","Central","OFF-AP-10001005","Office Supplies","Appliances","Honeywell Quietcare HEPA Air Cleaner","283","4","0.1","72"
"CA-2013-133550","2013","8/1/2013","8/7/2013","6","Standard Class","KL-16645","Ken Lonsdale","Consumer","United States","Detroit","Michigan","48205","Central","TEC-PH-10004042","Technology","Phones","ClearOne Communications CHAT 70 OC Speaker Phone","636","4","0","165"
"CA-2013-133550","2013","8/1/2013","8/7/2013","6","Standard Class","KL-16645","Ken Lonsdale","Consumer","United States","Detroit","Michigan","48205","Central","TEC-PH-10001079","Technology","Phones","Polycom SoundPoint Pro SE-225 Corded phone","119","1","0","33"
"CA-2013-133550","2013","8/1/2013","8/7/2013","6","Standard Class","KL-16645","Ken Lonsdale","Consumer","United States","Detroit","Michigan","48205","Central","FUR-FU-10002918","Furniture","Furnishings","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","273","3","0","30"
"CA-2014-139416","2014","3/28/2014","3/30/2014","2","Second Class","AG-10270","Alejandro Grove","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10003832","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","15","2","0.2","2"
"CA-2011-114510","2011","3/14/2011","3/19/2011","5","Standard Class","JF-15295","Jason Fortune-","Consumer","United States","Logan","Utah","84321","West","OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs","33","4","0.2","11"
"CA-2011-114510","2011","3/14/2011","3/19/2011","5","Standard Class","JF-15295","Jason Fortune-","Consumer","United States","Logan","Utah","84321","West","OFF-ST-10000736","Office Supplies","Storage","Carina Double Wide Media Storage Towers in Natural & Black","81","1","0","3"
"CA-2011-114510","2011","3/14/2011","3/19/2011","5","Standard Class","JF-15295","Jason Fortune-","Consumer","United States","Logan","Utah","84321","West","TEC-AC-10004877","Technology","Accessories","Imation 30456 USB Flash Drive 8GB","83","12","0","7"
"CA-2011-114510","2011","3/14/2011","3/19/2011","5","Standard Class","JF-15295","Jason Fortune-","Consumer","United States","Logan","Utah","84321","West","OFF-ST-10003221","Office Supplies","Storage","Staples","21","2","0","6"
"CA-2011-114510","2011","3/14/2011","3/19/2011","5","Standard Class","JF-15295","Jason Fortune-","Consumer","United States","Logan","Utah","84321","West","OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","62","2","0.2","20"
"CA-2013-169215","2013","7/15/2013","7/19/2013","4","Second Class","RE-19450","Richard Eichhorn","Consumer","United States","Auburn","New York","13021","East","OFF-FA-10000936","Office Supplies","Fasteners","Acco Hot Clips Clips to Go","30","9","0","13"
"CA-2013-127698","2013","12/2/2013","12/2/2013","0","Same Day","MV-18190","Mike Vittorini","Consumer","United States","Raleigh","North Carolina","27604","South","TEC-PH-10003811","Technology","Phones","Jabra Supreme Plus Driver Edition Headset","864","9","0.2","86"
"CA-2013-159912","2013","8/30/2013","9/4/2013","5","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120","East","FUR-TA-10004152","Furniture","Tables","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","242","4","0.4","-56"
"CA-2013-159912","2013","8/30/2013","9/4/2013","5","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120","East","FUR-BO-10002853","Furniture","Bookcases","O'Sullivan 5-Shelf Heavy-Duty Bookcases","164","4","0.5","-82"
"CA-2013-159912","2013","8/30/2013","9/4/2013","5","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","3","2","0.7","-3"
"CA-2013-159912","2013","8/30/2013","9/4/2013","5","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120","East","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere","11","7","0.2","-2"
"CA-2013-101987","2013","6/25/2013","7/1/2013","6","Standard Class","HL-15040","Hunter Lopez","Consumer","United States","Richmond","Indiana","47374","Central","TEC-PH-10001305","Technology","Phones","Panasonic KX TS208W Corded phone","441","9","0","123"
"US-2014-154851","2014","3/31/2014","4/4/2014","4","Standard Class","BP-11155","Becky Pak","Consumer","United States","Lancaster","Pennsylvania","17602","East","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","6","5","0.7","-5"
"CA-2011-138681","2011","12/20/2011","12/22/2011","2","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","FUR-FU-10001876","Furniture","Furnishings","Computer Room Manger, 14""","52","2","0.2","10"
"CA-2011-138681","2011","12/20/2011","12/22/2011","2","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","72","3","0.2","22"
"CA-2011-138681","2011","12/20/2011","12/22/2011","2","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","FUR-CH-10004860","Furniture","Chairs","Global Low Back Tilter Chair","242","3","0.2","-42"
"CA-2011-138681","2011","12/20/2011","12/22/2011","2","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","OFF-PA-10000357","Office Supplies","Paper","Xerox 1888","222","5","0.2","78"
